100 0.00911462
110 0.0124729
120 0.0119552
130 0.015887
140 0.0175137
150 0.0226084
160 0.026962
170 0.0292972
180 0.0372605
190 0.0405685
200 0.0469962
210 0.0469103
220 0.0546259
230 0.0554683
240 0.0651628
250 0.0709561
260 0.0822074
270 0.0879727
280 0.096541
290 0.106577
300 0.119193
310 0.128106
320 0.140015
330 0.153477
340 0.169809
350 0.18545
360 0.208716
370 0.21388
380 0.236844
390 0.265997
