100 0.00306296
110 0.000415655
120 0.000820228
130 00.00140121
140 0.000296325
150 0.0012713
160 0.000822893
170 0.000388406
180 0.000501027
190 0.000499694
200 0.000537651
210 0.00148312
220 0.00162927
230 0.000796927
240 0.000818384
250 0.000856925
260 0.000731846
270 0.000841343
280 0.00111892
290 0.00167577
300 0.00142474
310 0.00125428
320 0.00128028
330 0.00759747
340 0.00142061
350 0.00153194
360 0.00151211
370 0.00164594
380 0.00204522
390 0.00208147
